premise,date,treatment,kwh,gp_1,gp_2,gp_3,gp_4,tempf
4,07/26/2022,0,.285902,.2971379,.2892078,.3048008,.3141054,63.3752
4,07/27/2022,0,.273438,.2921446,.2850766,.3030745,.3059833,62.5538
4,07/28/2022,0,.3031248,.2953985,.2865278,.3004176,.3100708,61.3241
4,07/29/2022,0,.2861592,.2932562,.2940263,.2983636,.3111867,62.8544
4,07/30/2022,0,.280523,.3059217,.2979572,.2979052,.3173577,64.1336
4,07/31/2022,0,.2960522,.3157697,.3067766,.3092506,.3074018,64.7843
4,08/01/2022,0,.2944942,.3016883,.3047551,.3120032,.3148227,66.1154
4,08/02/2022,0,.2857408,.2983741,.2981808,.3084243,.3117806,67.2779
4,08/03/2022,0,.2856475,.2987549,.3060235,.3108269,.3256308,65.6159
4,08/04/2022,0,.3000862,.2999664,.3100646,.3114574,.3377974,66.8585
4,08/05/2022,0,.3209362,.2926421,.3067734,.3089201,.3213827,66.8606
4,08/06/2022,0,.2817017,.2921719,.3110353,.3159728,.3141085,66.347
4,08/07/2022,0,.2907273,.3129128,.319338,.3220077,.3059913,66.0887
4,08/08/2022,0,.2948,.3008515,.3027668,.3167678,.313716,66.326
4,08/09/2022,0,.2879443,.2930689,.300349,.3128355,.3228467,67.1477
4,08/10/2022,0,.2842345,.2972293,.3041607,.3165832,.3327963,63.6872
4,08/11/2022,0,.2973485,.2939472,.3064624,.3169817,.323248,66.3302
4,08/12/2022,0,.2913742,.2931689,.296593,.3104335,.3204925,65.5769
4,08/13/2022,0,.2788697,.3030201,.3024193,.3100931,.3249761,65.4017
4,08/14/2022,0,.3235668,.3245941,.3101432,.3267919,.3154334,65.1167
4,08/15/2022,0,.2965528,.2993554,.3150456,.3250963,.3207211,65.6723
4,08/16/2022,0,.2803373,.3089271,.3179497,.3339821,.3367215,67.6007
4,08/17/2022,0,.2900909,.3034267,.3167057,.323016,.3242556,65.0006
4,08/18/2022,0,.2881358,.3023387,.3010808,.3103163,.3211096,63.3368
4,08/19/2022,0,.2852404,.3009972,.2945268,.3096922,.3127491,63.9278
4,08/20/2022,0,.2896627,.3198527,.2935084,.3130176,.3271603,65.3888
4,08/21/2022,0,.3200252,.3162899,.3107816,.3278214,.320939,64.9091
4,08/22/2022,0,.321325,.3022163,.3065479,.3196963,.321954,65.9801
4,08/23/2022,0,.2887023,.3063175,.3105809,.3250513,.3189665,65.3504
4,08/24/2022,0,.290313,.3054203,.3003564,.3164131,.3185832,63.1154
4,08/25/2022,0,.288065,.2962964,.2976122,.3189967,.3088219,64.4927
4,08/26/2022,0,.3047302,.2971758,.3007255,.3196705,.3180549,64.0676
4,08/27/2022,0,.2939477,.3034619,.3072053,.3244132,.3153098,63.4964
4,08/28/2022,0,.2927654,.3150327,.3078967,.3167163,.3090621,63.8252
4,08/29/2022,0,.2930243,.2979238,.2979013,.3149953,.3107674,64.4558
4,08/30/2022,0,.2895192,.2921056,.2920996,.3082674,.3137184,63.9875
4,08/31/2022,0,.2904073,.3010882,.2954088,.3052102,.3145485,63.5366
4,09/01/2022,0,.3059061,.2896065,.2984461,.3198795,.3091525,64.0787
4,09/02/2022,0,.3110877,.2930047,.3021182,.3042539,.3113546,62.45375
4,09/03/2022,0,.2906099,.3076549,.3157113,.3171098,.3116776,68.1968
4,09/04/2022,0,.3040132,.3175522,.3410448,.3449564,.3298924,72.2258
4,09/05/2022,0,.3385937,.3655472,.3836042,.3946649,.4007083,78.2438
4,09/06/2022,0,.3654748,.3723058,.3861392,.4259755,.4141332,78.6485
4,09/07/2022,0,.3550929,.3476819,.3700738,.3945539,.3861995,73.9313
4,09/08/2022,0,.3480995,.3401101,.3737041,.3962199,.4076867,75.1718
4,09/09/2022,0,.3296764,.3164108,.3449104,.3678188,.3719469,68.72
4,09/10/2022,0,.3224475,.3113924,.3335533,.3297417,.3472965,68.5259
4,09/11/2022,0,.2997594,.3301615,.3411229,.3562557,.3520686,70.3046
4,09/12/2022,0,.2934812,.3015117,.3182116,.3283255,.3453207,65.5736
4,09/13/2022,0,.2679577,.2935113,.3019575,.3157779,.3165668,64.4726
4,09/14/2022,0,.2918079,.2949132,.2980986,.314034,.3175985,65.3621
4,09/15/2022,0,.2776192,.279996,.2928181,.307841,.3093778,63.0875
4,09/16/2022,0,.2864118,.281039,.2953126,.2980658,.3071974,63.17815
4,09/17/2022,0,.2976118,.2993972,.3016403,.3042455,.3144944,61.94409
4,09/18/2022,0,.294814,.3312086,.3245088,.3230262,.3147019,64.27438
4,09/19/2022,0,.301252,.2996756,.2988011,.3011247,.3182354,64.70062
4,09/20/2022,0,.2918904,.2880586,.294491,.3086976,.3081861,64.52196
4,09/21/2022,0,.2879996,.2998828,.2960614,.3038434,.3089832,64.66315
4,09/22/2022,0,.3017978,.2904902,.2944106,.3136362,.3140306,65.46435
4,09/23/2022,0,.2982388,.3002547,.3024661,.3172272,.3248088,68.26804
4,09/24/2022,0,.2874115,.3246766,.3081698,.3361135,.335769,67.2056
4,09/25/2022,0,.3019643,.3346887,.3087111,.3459013,.3279561,62.5841
4,09/26/2022,0,.2942693,.3003914,.2976685,.3176203,.3008054,60.9473
4,09/27/2022,0,.292873,.2977083,.2860262,.3084996,.3055421,60.6275
4,09/28/2022,0,.2909201,.3007069,.2908306,.3150027,.2970318,63.21188
4,09/29/2022,0,.3144793,.2962551,.2945558,.3146013,.3124647,65.4179
4,09/30/2022,1,.3265434,.2833776,.2967948,.3106043,.3226587,64.83437
4,10/01/2022,1,.313346,.3006737,.3046825,.3051,.3157119,61.7798
4,10/02/2022,1,.307508,.3162231,.2973171,.324492,.3176851,64.3673
4,10/03/2022,1,.2892065,.2953418,.2924508,.3127017,.3068264,62.8505
4,10/04/2022,1,.2904778,.2967447,.2935756,.300168,.3122987,60.6488
4,10/05/2022,1,.287001,.2993702,.2894982,.3026785,.3062905,60.5954
4,10/06/2022,1,.2935635,.2862127,.2941315,.3013075,.3031752,59.7242
4,10/07/2022,1,.3122727,.295177,.2936199,.3015375,.3187033,60.0425
4,10/08/2022,1,.3220917,.3035409,.2905518,.3018448,.3218507,58.7297
4,10/09/2022,1,.3354885,.3187628,.3032289,.3119618,.3142365,58.4876
4,10/10/2022,1,.3006207,.311085,.3028211,.3053669,.3195576,59.0366
4,10/11/2022,1,.2865338,.3062919,.3006809,.3038956,.3092676,58.6934
4,10/12/2022,1,.2869787,.3021538,.2949768,.3064866,.3075786,59.7494
4,10/13/2022,1,.2883308,.2950416,.2868298,.2958599,.3117594,58.424
4,10/14/2022,1,.2939684,.2942583,.2937147,.2983929,.3061323,57.854
4,10/15/2022,1,.2986549,.3135331,.2984067,.3070137,.3085912,60.9803
4,10/16/2022,1,.3081547,.3332236,.3053151,.3173534,.3088239,62.8565
4,10/17/2022,1,.2967152,.301827,.3019986,.3027353,.2993771,55.2632
4,10/18/2022,1,.2774447,.2957473,.2902848,.3129456,.3024319,65.1899
4,10/19/2022,1,.2989667,.3050737,.3003918,.3129242,.3142567,68.6402
4,10/20/2022,1,.2800267,.2945457,.303343,.3138665,.3074189,60.8504
4,10/21/2022,1,.3043558,.2903121,.3011151,.3068762,.3031774,58.4993
4,10/22/2022,1,.292077,.3105047,.3064452,.3080426,.3073034,60.7133
4,10/23/2022,1,.2916902,.3359169,.3058028,.3151973,.304881,58.1387
4,10/24/2022,1,.2965602,.305739,.3153378,.3141076,.306332,59.4164
4,10/25/2022,1,.289114,.3022071,.2989527,.3134654,.3032891,57.0716
4,10/26/2022,1,.2929552,.3105159,.2980592,.3162283,.2998589,55.2341
4,10/27/2022,1,.289182,.3244536,.3045074,.3052568,.3240539,49.712
4,10/28/2022,1,.2920373,.3150337,.3021353,.3121741,.3337842,54.4757
4,10/29/2022,1,.2953857,.3322399,.3119715,.3130534,.3203221,56.5094
4,10/30/2022,1,.2928105,.3320544,.31348,.3208715,.3262482,57.1163
4,10/31/2022,1,.2959373,.3188101,.3201576,.3226531,.3088965,55.4741
4,11/01/2022,1,.3034668,.3328278,.3505796,.3387955,.3272948,55.901
4,11/02/2022,1,.3032893,.346209,.3369005,.3466981,.3411148,55.6016
4,11/03/2022,1,.2913883,.3461604,.3464055,.3389175,.3533465,51.5333
4,11/04/2022,1,.3074208,.3446035,.3298036,.3366978,.3563345,53.1503
4,11/05/2022,1,.3434688,.3567802,.3267498,.3431222,.348341,57.452
4,11/06/2022,1,.3337607,.3752457,.354192,.351315,.3479004,56.5064
4,11/07/2022,1,.333127,.3490969,.344512,.3462973,.3554936,55.184
4,11/08/2022,1,.3576567,.3717937,.3773254,.3729239,.3659221,50.096
4,11/09/2022,1,.3405342,.3460809,.3613393,.3683535,.3545094,51.3521
4,11/10/2022,1,.3345442,.3582975,.3577065,.3552705,.3527407,50.6237
4,11/11/2022,1,.3643977,.3739914,.3655264,.3733854,.3738229,49.4909
4,11/12/2022,1,.325508,.3721023,.3530523,.3637231,.3554389,51.8819
4,11/13/2022,1,.3316488,.3882597,.359945,.3619074,.3523933,51.8849
4,11/14/2022,1,.3383943,.3785946,.374306,.3828185,.3541003,49.8671
4,11/15/2022,1,.3256832,.3567008,.3595657,.3599168,.3514168,53.1632
4,11/16/2022,1,.3291865,.3638747,.3534009,.3579607,.3699022,53.4275
4,11/17/2022,1,.3447218,.3639234,.3553515,.3646898,.3752911,50.6498
4,11/18/2022,1,.3345592,.3567294,.3556268,.3589061,.3696767,51.2645
4,11/19/2022,1,.313106,.3790451,.3556212,.3690887,.3675639,52.6763
4,11/20/2022,1,.34941,.3884198,.3646819,.3673646,.356768,51.4634
4,11/21/2022,1,.3658322,.3609954,.3596607,.3792034,.381762,50.2859
4,11/22/2022,1,.3597282,.3663982,.3591188,.3636382,.356622,50.4983
4,11/23/2022,1,.3756068,.3723101,.3641105,.3688188,.3604718,52.6193
4,11/24/2022,1,.3454518,.3956549,.3708268,.3688666,.3447611,54.3314
4,11/25/2022,1,.318573,.3583771,.3407541,.3393007,.3350134,53.2022
4,11/26/2022,1,.3171263,.3647261,.3487448,.3556432,.3465986,51.7997
4,11/27/2022,1,.3564158,.4019883,.3759657,.3800401,.358672,50.5391
4,11/28/2022,1,.3617937,.3744155,.3705228,.3860104,.3559115,51.1301
4,11/29/2022,1,.3394538,.3974931,.3865296,.3949775,.3829345,48.3227
4,11/30/2022,1,.3644107,.3957214,.4030917,.393705,.3970853,47.8577
4,12/01/2022,1,.3822625,.4113192,.4166362,.4264286,.4177545,49.4042
4,12/02/2022,1,.4219648,.4020274,.4183663,.4219732,.4030299,45.1505
4,12/03/2022,1,.4135505,.4509578,.4312676,.4412226,.4359232,48.5636
4,12/04/2022,1,.3748342,.4204481,.3975472,.4099807,.3972547,48.6248
4,12/05/2022,1,.3357255,.3866478,.384606,.3981496,.389589,52.9973
4,12/06/2022,1,.3555958,.3756922,.3810631,.3929952,.4012151,49.856
4,12/07/2022,1,.4040045,.3931291,.4076015,.4070084,.4026754,47.0273
4,12/08/2022,1,.3999297,.4079119,.4204073,.4197718,.426184,48.2999
4,12/09/2022,1,.4053167,.4012799,.4076892,.4074278,.4082422,49.78594
4,12/10/2022,1,.4039699,.4368595,.4082695,.4113325,.4196611,54.52
4,12/11/2022,1,.3891221,.435696,.4473677,.4357106,.4313209,48.52594
4,12/12/2022,1,.3989734,.4092387,.3983779,.4300948,.4100511,47.12531
4,12/13/2022,1,.4358002,.4290639,.4214979,.4330885,.4278741,44.65813
4,12/14/2022,1,.482351,.4312109,.4200182,.4235118,.4318984,44.82594
4,12/15/2022,1,.4312691,.4244848,.4179112,.4155404,.4218137,46.41656
4,12/16/2022,1,.4652234,.4177526,.4205759,.4185005,.436517,45.90125
4,12/17/2022,1,.4236856,.4420886,.4161896,.4200984,.4236158,45.83937
4,12/18/2022,1,.4276953,.4711829,.4481684,.4425151,.4439588,44.84687
4,12/19/2022,1,.4740057,.4602581,.4591401,.4475999,.463664,43.54969
4,12/20/2022,1,.4128585,.4207869,.4170826,.4287726,.4046408,47.82
4,12/21/2022,1,.4010707,.4173742,.3971556,.424635,.4055777,48.68469
4,12/22/2022,1,.3734488,.4171986,.3832026,.4236925,.4240747,49.98
4,12/23/2022,1,.368397,.4016165,.3632088,.4072566,.3875631,51.38969
4,12/24/2022,1,.3524172,.4062806,.3864896,.4071362,.41052,51.96094
4,12/25/2022,1,.3521932,.4067403,.3800435,.38859,.3699968,52.55281
4,12/26/2022,1,.3603524,.4217863,.3754968,.401215,.3921115,51.37437
4,12/27/2022,1,.3552497,.4146895,.368246,.3996294,.3868677,55.72562
4,12/28/2022,1,.4084361,.428623,.3663547,.399705,.3880998,50.53875
4,12/29/2022,1,.4248405,.4317789,.3898138,.4181288,.3939184,51.66562
4,12/30/2022,1,.3701446,.4150167,.3730707,.3990433,.378325,59.2325
4,12/31/2022,1,.3778394,.4426747,.3893698,.4295778,.3914999,55.57719
4,01/01/2023,1,.3351922,.4294823,.3937522,.4021709,.3743739,52.96
4,01/02/2023,1,.4598148,.4761783,.444408,.4502569,.4396669,48.44062
4,01/03/2023,1,.366929,.4184383,.405807,.4248269,.4085338,50.38375
4,01/04/2023,1,.3702573,.4316319,.4108846,.4476081,.404159,54.84344
4,01/05/2023,1,.3320474,.3915682,.398218,.4137792,.3792259,54.95656
4,01/06/2023,1,.3616894,.3820365,.3696146,.3898342,.3692541,53.54594
4,01/07/2023,1,.3673432,.4179125,.4090814,.4041338,.3947687,55.0325
4,01/08/2023,1,.3523967,.4075587,.3833307,.3857332,.3828624,57.67094
4,01/09/2023,1,.3566845,.385667,.3679481,.3816917,.3657604,56.45031
4,01/10/2023,1,.3757863,.3931249,.3907108,.3953217,.3834176,55.13562
4,01/11/2023,1,.4201637,.4081313,.4148127,.4201829,.3843927,54.51656
4,01/12/2023,1,.3535929,.3570764,.3498386,.3660124,.3516901,58.18656
4,01/13/2023,1,.3732964,.3700963,.3588875,.372892,.3744295,56.62906
4,01/14/2023,1,.4167198,.4085353,.3790037,.3900283,.3705896,55.51219
4,01/15/2023,1,.4447247,.4323992,.4125332,.4181011,.4187472,50.77813
4,01/16/2023,1,.4583648,.4330754,.4260277,.417514,.3960237,50.49125
4,01/17/2023,1,.399153,.4091966,.4107263,.4155014,.3939705,47.99969
4,01/18/2023,1,.421391,.3950008,.4187347,.4142158,.3897814,48.51563
4,01/19/2023,1,.3599677,.3966324,.4103774,.4070141,.3938739,48.77031
4,01/20/2023,1,.3863745,.4168629,.4144014,.4140497,.4069081,47.52281
4,01/21/2023,1,.4370168,.426062,.4251629,.4344779,.4135759,45.89219
4,01/22/2023,1,.367951,.4275853,.4251861,.4216155,.4152049,51.24187
4,01/23/2023,1,.3601769,.3775294,.3992757,.3945428,.3821295,51.52406
4,01/24/2023,1,.3465894,.3780777,.3852129,.3883939,.3673705,51.00656
4,01/25/2023,1,.3550615,.365236,.3747961,.3760757,.3723793,52.36187
4,01/26/2023,1,.3466845,.3463103,.3462965,.3453076,.3500295,55.43875
4,01/27/2023,1,.3729767,.3638763,.3620459,.3755559,.3562909,49.79875
4,01/28/2023,1,.3499326,.3859347,.3757866,.390871,.3707508,48.69781
4,01/29/2023,1,.3988767,.4505086,.4314926,.4398602,.4072554,48.67688
4,01/30/2023,1,.3825582,.4322109,.4194241,.4240151,.3990673,46.21844
4,01/31/2023,1,.3594804,.4266756,.4233835,.4137307,.4027968,46.78875
4,02/01/2023,1,.3680545,.4017389,.4185186,.408929,.3943203,46.40625
4,02/02/2023,1,.3857507,.3972161,.4174488,.4059627,.3976323,48.79656
4,02/03/2023,1,.3651347,.3924678,.3990569,.3834812,.381612,51.86937
4,02/04/2023,1,.3410181,.4034113,.3869381,.3914085,.3715242,53.75125
4,02/05/2023,1,.3744583,.4154269,.4043896,.3973241,.3865871,52.10062
4,02/06/2023,1,.3878615,.370827,.3966662,.392786,.3718264,49.51062
4,02/07/2023,1,.3860208,.369401,.385681,.385094,.3593445,49.27187
4,02/08/2023,1,.347863,.3591214,.3650383,.3692382,.353815,51.34094
4,02/09/2023,1,.3683587,.3552894,.363355,.3734177,.3689305,51.99094
4,02/10/2023,1,.3850639,.3725245,.383166,.38783,.3678076,50.27375
4,02/11/2023,1,.4343615,.3995585,.4122914,.4040735,.3847665,48.43844
4,02/12/2023,1,.4219302,.3925517,.3859163,.3907737,.3765818,50.56031
4,02/13/2023,1,.413624,.3755637,.3806918,.3815835,.3740241,50.04156
4,02/14/2023,1,.4076151,.4039188,.4075911,.3982489,.3844839,48.46188
4,02/15/2023,1,.4316189,.4121759,.40651,.400107,.3898134,47.94938
4,02/16/2023,1,.4156102,.4045352,.4216691,.4145139,.391066,46.60906
4,02/17/2023,1,.3968335,.3877359,.3937644,.388545,.3730091,49.14656
4,02/18/2023,1,.3538116,.3952538,.3809793,.3806735,.3723669,48.89094
4,02/19/2023,1,.3292309,.3789828,.3734877,.3595869,.3554611,50.73594
4,02/20/2023,1,.361928,.3653476,.3702339,.3610851,.3564174,47.87
4,02/21/2023,1,.320447,.3715959,.3796217,.3824259,.3622556,49.57813
4,02/22/2023,1,.3601308,.4095221,.4152007,.4183464,.3996452,45.42406
4,02/23/2023,1,.418176,.421609,.4358368,.4266948,.4170929,44.05125
4,02/24/2023,1,.4021533,.4188626,.4434087,.4483975,.4380617,43.94938
4,02/25/2023,1,.4181759,.4199603,.4193729,.4376355,.4002675,45.34219
4,02/26/2023,1,.4225141,.4340127,.4474801,.4592591,.4239242,47.50687
4,02/27/2023,1,.4550179,.4504419,.4526905,.4661912,.4383144,45.47906
4,02/28/2023,1,.4074729,.4324634,.4417551,.4464344,.4264868,46.98031
4,03/01/2023,1,.4121727,.4089857,.4101484,.4218545,.3876264,46.95875
4,03/02/2023,1,.3904102,.3877749,.4001437,.4043119,.3864021,48.60938
4,03/03/2023,1,.3669868,.3754761,.3638554,.3952043,.3640955,48.63063
4,03/04/2023,1,.407238,.4208369,.3959869,.4211444,.3918539,48.50687
4,03/05/2023,1,.3788868,.4290944,.4137008,.4177497,.3796198,48.37344
4,03/06/2023,1,.3969729,.4090856,.4056296,.4229116,.3759031,47.19469
4,03/07/2023,1,.4018776,.3868508,.4070354,.4189499,.363744,47.19969
4,03/08/2023,1,.4024818,.3829235,.391109,.4069731,.3630547,48.06906
4,03/09/2023,1,.4558404,.4105756,.4302255,.4485129,.4087504,49.48063
4,03/10/2023,1,.3874329,.3707066,.3801152,.392925,.3785377,53.72125
4,03/11/2023,1,.396412,.3926349,.3878308,.399044,.371349,55.11719
4,03/12/2023,1,.3797355,.3824697,.3872826,.3884868,.354582,56.47902
4,03/13/2023,1,.3734707,.3370419,.3354029,.3478022,.323182,58.76875
4,03/14/2023,1,.3427504,.3584944,.3489666,.3790581,.343627,56.18031
4,03/15/2023,1,.3315101,.3512286,.3568736,.3739297,.3322343,50.88969
4,03/16/2023,1,.3580173,.3399332,.3447116,.3751543,.336058,46.28
4,03/17/2023,1,.3775052,.3326069,.330303,.3502091,.3325288,52.83531
4,03/18/2023,1,.3563872,.3476494,.336898,.3565074,.3433454,55.95063
4,03/19/2023,1,.4135958,.3924018,.365893,.3821778,.3656217,53.87188
4,03/20/2023,1,.3858833,.3445555,.3549885,.3738717,.3495914,51.57813
4,03/21/2023,1,.3929309,.3848945,.402592,.4248325,.387688,49.3475
4,03/22/2023,1,.3681427,.3708885,.3873492,.4030576,.3625751,51.71906
4,03/23/2023,1,.3595321,.3476126,.365399,.3766173,.3530592,52.14969
4,03/24/2023,1,.3378859,.3586732,.3805991,.3878638,.3717266,50.0425
4,03/25/2023,1,.3014347,.3647869,.3700553,.3653384,.3514107,49.33031
4,03/26/2023,1,.3330649,.3899098,.390072,.3841538,.3434923,48.87031
4,03/27/2023,1,.3536634,.3602261,.3733919,.3751447,.3500362,49.38313
4,03/28/2023,1,.3656715,.3861102,.4170251,.4333182,.3871185,50.08062
4,03/29/2023,1,.3803035,.3933767,.4225111,.4151988,.390893,49.06937
4,03/30/2023,1,.339453,.346995,.3752964,.3793513,.3579112,50.08906
4,03/31/2023,1,.3391771,.3454871,.3595465,.3664652,.3331141,50.05594
4,04/01/2023,1,.3281158,.354588,.3467246,.3669727,.3489394,52.065
4,04/02/2023,1,.3177024,.3645479,.3510513,.362913,.3371437,52.30625
4,04/03/2023,1,.3613429,.3624778,.3685124,.3822985,.3498438,49.40375
4,04/04/2023,1,.3511644,.3557705,.3588225,.3842183,.3534824,48.65812
4,04/05/2023,1,.3331038,.350911,.3489504,.369246,.3430786,50.09187
4,04/06/2023,1,.3308477,.3442592,.3352588,.3524743,.3466048,52.40375
4,04/07/2023,1,.3329873,.3453794,.3303615,.3633928,.3448059,54.93687
4,04/08/2023,1,.2921113,.3448857,.3281474,.3343924,.3448382,55.61656
4,04/09/2023,1,.317487,.3377223,.3340503,.3300121,.3293161,58.38719
4,04/10/2023,1,.2929399,.3104044,.3032388,.3150671,.3102759,57.73094
4,04/11/2023,1,.2885106,.3033068,.2986939,.3094433,.3099877,56.39656
4,04/12/2023,1,.2868345,.3317689,.3175455,.3407407,.314382,51.88469
4,04/13/2023,1,.318812,.3285165,.305701,.3420859,.3187465,52.52781
4,04/14/2023,1,.3189234,.3255008,.3121618,.3463837,.3142063,51.88875
4,04/15/2023,1,.3173378,.3378426,.3176713,.3405336,.3225009,52.25375
4,04/16/2023,1,.3282606,.3606672,.3348331,.3497922,.3254314,53.34969
4,04/17/2023,1,.3309918,.340851,.3368712,.3484541,.3343149,53.44531
4,04/18/2023,1,.3163054,.331746,.3337992,.3388251,.3238038,52.50156
4,04/19/2023,1,.3429639,.3217207,.3254515,.3310317,.3172582,53.04469
4,04/20/2023,1,.3326608,.3153504,.3172565,.3226431,.3081722,56.08844
4,04/21/2023,1,.3593441,.3034965,.3044672,.3172652,.3029832,60.62219
4,04/22/2023,1,.291471,.3129612,.294617,.3065042,.3091642,59.01781
4,04/23/2023,1,.3010727,.3393096,.3169933,.3368301,.3189195,55.90969
4,04/24/2023,1,.302124,.3193301,.3187695,.3236808,.3049335,55.03344
4,04/25/2023,1,.2891031,.3002142,.3098602,.3225308,.2972501,57.91687
4,04/26/2023,1,.2992233,.3062784,.3028672,.3048498,.3017579,60.18625
4,04/27/2023,1,.3140873,.2994231,.3013637,.3032522,.2890987,61.50844
4,04/28/2023,1,.3030903,.2957428,.295182,.3002262,.303817,57.95438
4,04/29/2023,1,.2956535,.3254053,.3058355,.3031541,.3202217,55.71781
4,04/30/2023,1,.3069903,.3337786,.3241292,.3238353,.3165442,55.385
4,05/01/2023,1,.35171,.3370858,.3307075,.3421862,.3191376,53.80437
4,05/02/2023,1,.3125189,.3368301,.3341983,.3472366,.3335569,52.65594
4,05/03/2023,1,.3352054,.351744,.3446112,.3573133,.3195234,53.19719
4,05/04/2023,1,.3304705,.3154155,.3397612,.3316692,.323808,53.92219
4,05/05/2023,1,.3389462,.3190681,.3136854,.3264556,.3138609,55.43781
4,05/06/2023,1,.3294602,.3410427,.3217031,.3245995,.3105468,56.21219
4,05/07/2023,1,.3538438,.3443211,.3299636,.3326131,.3143965,56.28938
4,05/08/2023,1,.3183132,.325778,.3332757,.3321438,.3125863,56.35219
4,05/09/2023,1,.3166267,.3117191,.3064857,.3156951,.308467,56.91906
4,05/10/2023,1,.3348012,.3108271,.3119763,.3172582,.299733,55.985
4,05/11/2023,1,.3177017,.3074335,.3001601,.3061806,.3003049,56.74406
4,05/12/2023,1,.3182665,.2977055,.2974623,.3073144,.3084292,57.57156
4,05/13/2023,1,.3136063,.3021781,.2956643,.30048,.2927764,63.01969
4,05/14/2023,1,.3276102,.3089795,.299886,.3120878,.3003606,60.96188
4,05/15/2023,1,.2994361,.3032838,.2997618,.3045555,.2988884,60.25031
4,05/16/2023,1,.2945554,.3015727,.3027086,.3039212,.3022608,60.26781
4,05/17/2023,1,.3144589,.3068261,.2942315,.3050397,.3046694,58.08031
4,05/18/2023,1,.3177049,.2946028,.2969431,.2974319,.3122384,58.24313
4,05/19/2023,1,.3029094,.2903997,.2972632,.3058455,.3076849,58.35625
4,05/20/2023,1,.315438,.3245136,.3062586,.3100716,.311278,56.89594
4,05/21/2023,1,.2925587,.3289337,.3210207,.3169906,.3167387,58.65406
4,05/22/2023,1,.3022984,.30576,.3135452,.3061352,.3023983,59.37188
4,05/23/2023,1,.2955106,.3023068,.3081065,.3021535,.3035043,57.95687
4,05/24/2023,1,.2919976,.3135147,.3091651,.3177027,.3094498,57.07375
4,05/25/2023,1,.3188326,.3092793,.3107678,.3106762,.3026805,57.60437
4,05/26/2023,1,.3064236,.3144054,.2979141,.3029058,.3030087,57.92594
4,05/27/2023,1,.3086498,.314686,.2992017,.3124038,.3018465,57.99562
4,05/28/2023,1,.3309097,.3214798,.317216,.3146704,.2954932,56.26531
4,05/29/2023,1,.2971125,.3258483,.3246452,.3182519,.3095697,59.19375
4,05/30/2023,1,.2992533,.3015296,.3021371,.3055919,.3068499,59.22281
4,05/31/2023,1,.3125106,.3031191,.2926439,.3106752,.2985425,57.45219
4,06/01/2023,1,.2992184,.2987265,.2884881,.3036995,.2983562,57.675
4,06/02/2023,1,.2854635,.3026513,.2851337,.3045892,.2951809,58.185
4,06/03/2023,1,.2891045,.3140687,.2919089,.3130766,.2996331,60.31875
4,06/04/2023,1,.3032092,.3197671,.3017174,.32001,.30095,59.44688
4,06/05/2023,1,.2938241,.305476,.3001197,.3201056,.2990099,60.34063
4,06/06/2023,1,.3284736,.3061903,.3109103,.3093662,.3132187,61.27094
4,06/07/2023,1,.3060915,.3025698,.2987412,.3096063,.3022299,62.205
4,06/08/2023,1,.3079441,.2892787,.294424,.2995141,.3039879,62.16031
4,06/09/2023,1,.3268814,.2995594,.2957618,.3136989,.3113654,59.92937
4,06/10/2023,1,.2868057,.3236443,.3071346,.3100784,.3040302,57.95406
4,06/11/2023,1,.3107076,.3271146,.3151965,.3188106,.3087334,59.88594
